time,TP9,AF7,AF8,TP10,AUX
1.58336E+12,NaN,NaN,15.13671875,46.38671875,NaN
1.58336E+12,NaN,NaN,21.484375,55.17578125,NaN
1.58336E+12,NaN,NaN,24.90234375,50.78125,NaN
1.58336E+12,NaN,NaN,28.3203125,49.8046875,NaN
1.58336E+12,NaN,NaN,30.76171875,55.6640625,NaN
1.58336E+12,NaN,NaN,26.85546875,57.12890625,NaN
1.58336E+12,NaN,NaN,NaN,52.24609375,NaN
1.58336E+12,NaN,NaN,NaN,38.57421875,NaN
1.58336E+12,NaN,NaN,NaN,35.15625,NaN
1.58336E+12,NaN,NaN,NaN,41.50390625,NaN
1.58336E+12,NaN,NaN,NaN,37.59765625,NaN
1.58336E+12,NaN,NaN,NaN,39.55078125,NaN
1.58336E+12,NaN,NaN,NaN,38.0859375,NaN
1.58336E+12,NaN,NaN,NaN,35.15625,NaN
1.58336E+12,NaN,NaN,NaN,41.9921875,NaN
1.58336E+12,NaN,NaN,NaN,43.9453125,NaN
1.58336E+12,NaN,NaN,NaN,42.96875,NaN
1.58336E+12,NaN,NaN,NaN,46.38671875,NaN
1.58336E+12,NaN,NaN,23.92578125,44.43359375,NaN
1.58336E+12,NaN,NaN,20.5078125,41.50390625,NaN
1.58336E+12,NaN,NaN,15.625,37.59765625,NaN
1.58336E+12,NaN,NaN,17.08984375,36.62109375,NaN
1.58336E+12,NaN,NaN,17.578125,37.109375,NaN
1.58336E+12,NaN,NaN,15.625,24.4140625,NaN
1.58336E+12,NaN,NaN,14.6484375,25.390625,NaN
1.58336E+12,NaN,NaN,15.13671875,29.78515625,NaN
1.58336E+12,NaN,NaN,19.04296875,25.87890625,NaN
1.58336E+12,NaN,NaN,18.06640625,27.83203125,NaN
1.58336E+12,NaN,NaN,9.765625,26.3671875,NaN
1.58336E+12,NaN,NaN,9.765625,19.04296875,NaN
1.58336E+12,NaN,NaN,17.08984375,30.76171875,NaN
1.58336E+12,NaN,NaN,22.4609375,21.97265625,NaN
1.58336E+12,NaN,NaN,23.92578125,24.90234375,NaN
1.58336E+12,NaN,NaN,24.4140625,24.90234375,NaN
1.58336E+12,NaN,NaN,22.4609375,20.01953125,NaN
1.58336E+12,NaN,NaN,22.4609375,17.08984375,NaN
1.58336E+12,NaN,NaN,17.08984375,10.7421875,NaN
1.58336E+12,NaN,NaN,13.671875,16.11328125,NaN
1.58336E+12,NaN,NaN,21.484375,28.80859375,NaN
1.58336E+12,NaN,NaN,16.11328125,31.25,NaN
1.58336E+12,NaN,NaN,1.953125,34.66796875,NaN
1.58336E+12,NaN,NaN,7.8125,34.66796875,NaN
1.58336E+12,NaN,NaN,NaN,28.80859375,NaN
1.58336E+12,NaN,NaN,NaN,24.4140625,NaN
1.58336E+12,NaN,NaN,NaN,27.83203125,NaN
1.58336E+12,NaN,NaN,NaN,27.83203125,NaN
1.58336E+12,NaN,NaN,NaN,32.71484375,NaN
1.58336E+12,NaN,NaN,NaN,36.1328125,NaN
1.58336E+12,NaN,NaN,NaN,30.2734375,NaN
1.58336E+12,NaN,NaN,NaN,32.2265625,NaN
1.58336E+12,NaN,NaN,NaN,32.2265625,NaN
1.58336E+12,NaN,NaN,NaN,28.80859375,NaN
1.58336E+12,NaN,NaN,NaN,33.203125,NaN
1.58336E+12,NaN,NaN,NaN,35.15625,NaN
1.58336E+12,NaN,NaN,16.11328125,NaN,NaN
1.58336E+12,NaN,NaN,23.4375,NaN,NaN
1.58336E+12,NaN,NaN,10.25390625,NaN,NaN
1.58336E+12,NaN,NaN,8.7890625,NaN,NaN
1.58336E+12,NaN,NaN,15.13671875,NaN,NaN
1.58336E+12,NaN,NaN,18.5546875,NaN,NaN
1.58336E+12,NaN,NaN,12.20703125,NaN,NaN
1.58336E+12,NaN,NaN,5.37109375,NaN,NaN
1.58336E+12,NaN,NaN,15.625,NaN,NaN
1.58336E+12,NaN,NaN,5.859375,NaN,NaN
1.58336E+12,NaN,NaN,-0.48828125,NaN,NaN
1.58336E+12,NaN,NaN,-0.9765625,NaN,NaN
1.58336E+12,NaN,NaN,NaN,-64.453125,NaN
1.58336E+12,NaN,NaN,NaN,-53.7109375,NaN
1.58336E+12,NaN,NaN,NaN,-53.22265625,NaN
1.58336E+12,NaN,NaN,NaN,-42.48046875,NaN
1.58336E+12,NaN,NaN,NaN,-29.78515625,NaN
1.58336E+12,NaN,NaN,NaN,-25.390625,NaN
1.58336E+12,NaN,NaN,NaN,-20.5078125,NaN
1.58336E+12,NaN,NaN,NaN,-22.94921875,NaN
1.58336E+12,NaN,NaN,NaN,-14.16015625,NaN
1.58336E+12,NaN,NaN,NaN,-12.20703125,NaN
1.58336E+12,NaN,NaN,NaN,-16.11328125,NaN
1.58336E+12,NaN,NaN,NaN,-8.30078125,NaN
1.58336E+12,NaN,NaN,NaN,1.953125,NaN
1.58336E+12,NaN,NaN,NaN,7.8125,NaN
1.58336E+12,NaN,NaN,NaN,9.27734375,NaN
1.58336E+12,NaN,NaN,NaN,16.6015625,NaN
1.58336E+12,NaN,NaN,NaN,22.4609375,NaN
1.58336E+12,NaN,NaN,NaN,11.23046875,NaN
1.58336E+12,NaN,NaN,NaN,9.27734375,NaN
